state,initial claims,continued claims,week,code
Colorado,"1,883","17,725",2018-11-17,CO
Colorado,"2,272","18,652",2018-11-24,CO
Colorado,"2,711","19,188",2018-12-01,CO
Colorado,"2,293","18,371",2018-12-08,CO
Colorado,"2,430","20,163",2018-12-15,CO
Colorado,"2,014","18,847",2018-12-22,CO
Colorado,"2,710","21,864",2018-12-29,CO
Colorado,"3,077","21,215",2019-01-05,CO
Colorado,"2,701","21,748",2019-01-12,CO
Colorado,"2,409","23,144",2019-01-19,CO
Colorado,"2,275","22,589",2019-01-26,CO
Colorado,"2,210","23,442",2019-02-02,CO
Colorado,"1,813","22,326",2019-02-09,CO
Colorado,"1,925","23,469",2019-02-16,CO
Colorado,"1,719","22,043",2019-02-23,CO
Colorado,"1,891","23,142",2019-03-02,CO
Colorado,"1,506","21,189",2019-03-09,CO
Colorado,"1,550","22,886",2019-03-16,CO
Colorado,"1,483","20,354",2019-03-23,CO
Colorado,"1,903","20,735",2019-03-30,CO
Colorado,"2,037","18,236",2019-04-06,CO
Colorado,"1,989","19,035",2019-04-13,CO
Colorado,"1,945","18,239",2019-04-20,CO
Colorado,"1,813","18,717",2019-04-27,CO
Colorado,"1,765","18,094",2019-05-04,CO
Colorado,"1,617","18,533",2019-05-11,CO
Colorado,"1,880","18,166",2019-05-18,CO
Colorado,"1,613","17,684",2019-05-25,CO
Colorado,"1,978","18,061",2019-06-01,CO
Colorado,"1,517","17,158",2019-06-08,CO
Colorado,"1,537","18,078",2019-06-15,CO
Colorado,"1,355","16,960",2019-06-22,CO
Colorado,"1,450","17,305",2019-06-29,CO
Colorado,"1,809","16,974",2019-07-06,CO
Colorado,"1,506","17,249",2019-07-13,CO
Colorado,"1,460","16,994",2019-07-20,CO
Colorado,"1,512","17,233",2019-07-27,CO
Colorado,"1,542","16,862",2019-08-03,CO
Colorado,"1,471","16,765",2019-08-10,CO
Colorado,"1,486","16,298",2019-08-17,CO
Colorado,"1,510","15,947",2019-08-24,CO
Colorado,"1,465","15,460",2019-08-31,CO
Colorado,"1,467","15,597",2019-09-07,CO
Colorado,"1,418","15,379",2019-09-14,CO
Colorado,"1,429","15,283",2019-09-21,CO
Colorado,"1,967","15,426",2019-09-28,CO
Colorado,"2,002","14,966",2019-10-05,CO
Colorado,"1,879","15,647",2019-10-12,CO
Colorado,"1,849","16,182",2019-10-19,CO
Colorado,"3,112","16,374",2019-10-26,CO
Colorado,"2,318","16,845",2019-11-02,CO
Colorado,"2,141","17,887",2019-11-09,CO
Colorado,"2,302","17,971",2019-11-16,CO
Colorado,"1,910","17,224",2019-11-23,CO
Colorado,"3,162","19,664",2019-11-30,CO
Colorado,"2,279","19,433",2019-12-07,CO
Colorado,"2,360","19,837",2019-12-14,CO
Colorado,"1,723","18,779",2019-12-21,CO
Colorado,"2,431","21,391",2019-12-28,CO
Colorado,"3,001","21,492",2020-01-04,CO
Colorado,"2,522","21,104",2020-01-11,CO
Colorado,"2,164","22,738",2020-01-18,CO
Colorado,"2,049","21,560",2020-01-25,CO
Colorado,"2,482","22,881",2020-02-01,CO
Colorado,"2,209","22,076",2020-02-08,CO
Colorado,"1,862","23,694",2020-02-15,CO
Colorado,"1,681","22,409",2020-02-22,CO
Colorado,"1,865","22,908",2020-02-29,CO
Colorado,"2,321","21,260",2020-03-07,CO
Colorado,"19,774","21,309",2020-03-14,CO
Colorado,"61,838","21,956",2020-03-21,CO
Colorado,"46,326","73,584",2020-03-28,CO
Colorado,"104,572","166,593",2020-04-04,CO
Colorado,"67,639","171,434",2020-04-11,CO
Colorado,"38,662","228,713",2020-04-18,CO
Colorado,"28,360","228,683",2020-04-25,CO
Colorado,"22,732","261,951",2020-05-02,CO
Colorado,"18,054","246,507",2020-05-09,CO
Colorado,"15,719","265,499",2020-05-16,CO
Colorado,"12,519","244,600",2020-05-23,CO
Colorado,"13,098","263,810",2020-05-30,CO
Colorado,"10,382","242,785",2020-06-06,CO
Colorado,"10,013","259,341",2020-06-13,CO
Colorado,"8,646","237,236",2020-06-20,CO
Colorado,"7,928","246,108",2020-06-27,CO
Colorado,"10,554","228,224",2020-07-04,CO
Colorado,"8,531","239,098",2020-07-11,CO
Colorado,"8,037","224,204",2020-07-18,CO
Connecticut,"9,564","29,672",1986-12-27,CT
Connecticut,"8,754","45,376",1987-01-03,CT
Connecticut,"5,154","31,977",1987-01-10,CT
Connecticut,"3,096","26,538",1987-01-17,CT
Connecticut,"5,840","29,462",1987-01-24,CT
Connecticut,"4,053","30,779",1987-01-31,CT
Connecticut,"3,905","29,102",1987-02-07,CT
Connecticut,"3,286","29,549",1987-02-14,CT
Connecticut,"3,128","30,972",1987-02-21,CT
Connecticut,"2,810","28,676",1987-02-28,CT
Connecticut,"2,880","27,777",1987-03-07,CT
Connecticut,"2,966","26,712",1987-03-14,CT
Connecticut,"2,147","25,520",1987-03-21,CT
Connecticut,"2,342","23,288",1987-03-28,CT
Connecticut,"2,736","21,789",1987-04-04,CT
Connecticut,"2,567","20,196",1987-04-11,CT
Connecticut,"2,902","21,273",1987-04-18,CT
Connecticut,"2,244","19,933",1987-04-25,CT
Connecticut,"2,332","18,520",1987-05-02,CT
Connecticut,"2,331","18,038",1987-05-09,CT
Connecticut,"2,892","17,670",1987-05-16,CT
Connecticut,"2,308","17,481",1987-05-23,CT
Connecticut,"2,426","18,065",1987-05-30,CT
Connecticut,"2,317","16,845",1987-06-06,CT
Connecticut,"2,411","17,530",1987-06-13,CT
Connecticut,"3,573","17,158",1987-06-20,CT
Connecticut,"4,298","16,604",1987-06-27,CT
Connecticut,"6,261","19,551",1987-07-04,CT
Connecticut,"3,864","22,399",1987-07-11,CT
Connecticut,"4,083","21,116",1987-07-18,CT
Connecticut,"4,291","19,963",1987-07-25,CT
Connecticut,"4,328","21,723",1987-08-01,CT
Connecticut,"2,560","21,879",1987-08-08,CT
Connecticut,"2,201","20,102",1987-08-15,CT
Connecticut,"2,027","18,084",1987-08-22,CT
Connecticut,"1,935","17,292",1987-08-29,CT
Connecticut,"1,806","15,087",1987-09-05,CT
Connecticut,"1,828","15,556",1987-09-12,CT
Connecticut,"1,671","14,683",1987-09-19,CT
Connecticut,"1,698","14,280",1987-09-26,CT
Connecticut,"2,120","13,745",1987-10-03,CT
Connecticut,"1,668","13,459",1987-10-10,CT
Connecticut,"2,012","13,738",1987-10-17,CT
Connecticut,"2,108","13,949",1987-10-24,CT
Connecticut,"2,519","13,713",1987-10-31,CT
Connecticut,"1,915","13,898",1987-11-07,CT
Connecticut,"2,577","14,374",1987-11-14,CT
Connecticut,"2,206","13,540",1987-11-21,CT
Connecticut,"2,590","15,701",1987-11-28,CT
Connecticut,"3,477","15,595",1987-12-05,CT
Connecticut,"5,052","16,342",1987-12-12,CT
Connecticut,"5,122","16,585",1987-12-19,CT
Connecticut,"8,875","21,214",1987-12-26,CT
Connecticut,"10,074","33,155",1988-01-02,CT
Connecticut,"5,341","29,276",1988-01-09,CT
Connecticut,"3,707","28,048",1988-01-16,CT
Connecticut,"3,730","28,342",1988-01-23,CT
Connecticut,"3,618","28,365",1988-01-30,CT
Connecticut,"2,878","26,421",1988-02-06,CT
Connecticut,"3,372","27,322",1988-02-13,CT
Connecticut,"3,379","29,184",1988-02-20,CT
Connecticut,769,"27,222",1988-02-27,CT
Connecticut,"2,538","26,089",1988-03-05,CT
Connecticut,"2,356","25,031",1988-03-12,CT
Connecticut,"2,377","23,941",1988-03-19,CT
Connecticut,"2,147","21,748",1988-03-26,CT
Connecticut,"2,616","21,143",1988-04-02,CT
Connecticut,"2,437","20,099",1988-04-09,CT
Connecticut,"3,046","18,882",1988-04-16,CT
Connecticut,"2,284","19,438",1988-04-23,CT
Connecticut,"2,700","17,636",1988-04-30,CT
Connecticut,"2,040","17,535",1988-05-07,CT
Connecticut,"2,284","17,295",1988-05-14,CT
Connecticut,"2,359","17,365",1988-05-21,CT
Connecticut,"2,088","16,704",1988-05-28,CT
Connecticut,"2,548","18,017",1988-06-04,CT
Connecticut,"2,595","17,575",1988-06-11,CT
Connecticut,"3,519","18,043",1988-06-18,CT
Connecticut,"4,111","18,807",1988-06-25,CT
Connecticut,"5,613","18,435",1988-07-02,CT
Connecticut,"4,500","22,906",1988-07-09,CT
Connecticut,"5,679","23,919",1988-07-16,CT
Connecticut,"5,552","22,325",1988-07-23,CT
Connecticut,"4,432","22,992",1988-07-30,CT
Connecticut,"3,392","24,425",1988-08-06,CT
Connecticut,"2,397","22,752",1988-08-13,CT
Connecticut,"2,189","20,626",1988-08-20,CT
Connecticut,"2,473","19,439",1988-08-27,CT
Connecticut,"1,725","17,449",1988-09-03,CT
Connecticut,"2,007","17,321",1988-09-10,CT
Connecticut,"2,009","16,809",1988-09-17,CT
Connecticut,"1,836","16,048",1988-09-24,CT
Connecticut,"2,379","15,598",1988-10-01,CT
Connecticut,"1,775","15,123",1988-10-08,CT
Connecticut,"3,688","15,700",1988-10-15,CT
Connecticut,"2,815","17,301",1988-10-22,CT
Connecticut,"2,709","17,625",1988-10-29,CT
Connecticut,"2,268","16,730",1988-11-05,CT
Connecticut,"2,859","17,835",1988-11-12,CT
Connecticut,"2,484","16,945",1988-11-19,CT
Connecticut,"3,104","18,840",1988-11-26,CT
Connecticut,"3,608","19,043",1988-12-03,CT
Connecticut,"5,110","19,547",1988-12-10,CT
Connecticut,"7,420","21,905",1988-12-17,CT
Connecticut,"10,392","24,586",1988-12-24,CT
Connecticut,"8,345","33,938",1988-12-31,CT
Connecticut,"6,503","34,823",1989-01-07,CT
Connecticut,"3,821","31,432",1989-01-14,CT
Connecticut,"4,663","32,090",1989-01-21,CT
Connecticut,"4,162","32,155",1989-01-28,CT
Connecticut,"4,337","32,046",1989-02-04,CT
Connecticut,"4,079","31,984",1989-02-11,CT
Connecticut,"3,556","33,371",1989-02-18,CT
Connecticut,"3,826","34,171",1989-02-25,CT
Connecticut,"3,515","33,252",1989-03-04,CT
Connecticut,"2,886","33,006",1989-03-11,CT
Connecticut,"2,882","31,088",1989-03-18,CT
Connecticut,"2,694","31,322",1989-03-25,CT
Connecticut,"3,610","28,890",1989-04-01,CT
Connecticut,"2,885","28,537",1989-04-08,CT
Connecticut,"5,153","26,700",1989-04-15,CT
Connecticut,"3,191","27,948",1989-04-22,CT
Connecticut,"3,224","25,725",1989-04-29,CT
Connecticut,"2,853","25,258",1989-05-06,CT
Connecticut,"2,960","25,163",1989-05-13,CT
Connecticut,"2,717","24,531",1989-05-20,CT
Connecticut,"2,663","23,712",1989-05-27,CT
Connecticut,"3,863","25,629",1989-06-03,CT
Connecticut,"3,798","25,560",1989-06-10,CT
Connecticut,"4,698","25,815",1989-06-17,CT
Connecticut,"5,232","26,512",1989-06-24,CT
Connecticut,"7,010","26,093",1989-07-01,CT
Connecticut,"5,630","31,974",1989-07-08,CT
Connecticut,"4,590","32,550",1989-07-15,CT
Connecticut,"4,929","27,400",1989-07-22,CT
Connecticut,"7,029","32,582",1989-07-29,CT
Connecticut,"3,704","31,977",1989-08-05,CT
Connecticut,"4,082","31,178",1989-08-12,CT
Connecticut,"3,373","29,172",1989-08-19,CT
Connecticut,"2,902","28,457",1989-08-26,CT
Connecticut,"2,856","26,260",1989-09-02,CT
Connecticut,"3,025","26,422",1989-09-09,CT
Connecticut,"3,156","25,488",1989-09-16,CT
Connecticut,"3,070","25,332",1989-09-23,CT
Connecticut,"3,454","24,967",1989-09-30,CT
Connecticut,"3,081","24,398",1989-10-07,CT
Connecticut,"3,388","25,504",1989-10-14,CT
Connecticut,"3,997","26,112",1989-10-21,CT
Connecticut,"3,691","26,025",1989-10-28,CT
Connecticut,"2,938","25,887",1989-11-04,CT
Connecticut,"3,964","27,265",1989-11-11,CT
Connecticut,"4,285","26,739",1989-11-18,CT
Connecticut,"4,625","30,288",1989-11-25,CT
Connecticut,"6,375","30,271",1989-12-02,CT
Connecticut,"6,549","32,589",1989-12-09,CT
Connecticut,"8,186","34,783",1989-12-16,CT
Connecticut,"7,225","37,477",1989-12-23,CT
Connecticut,"9,184","47,331",1989-12-30,CT
Connecticut,"12,992","51,156",1990-01-06,CT
Connecticut,"6,886","46,103",1990-01-13,CT
Connecticut,"7,951","49,395",1990-01-20,CT
Connecticut,"5,583","47,482",1990-01-27,CT
Connecticut,"5,376","48,417",1990-02-03,CT
Connecticut,"5,526","46,662",1990-02-10,CT
Connecticut,"4,360","48,397",1990-02-17,CT
Connecticut,"5,460","49,601",1990-02-24,CT
Connecticut,"4,844","49,067",1990-03-03,CT
Connecticut,"4,644","49,231",1990-03-10,CT
Connecticut,"3,858","48,255",1990-03-17,CT
Connecticut,"4,259","48,988",1990-03-24,CT
Connecticut,"5,292","45,963",1990-03-31,CT
Connecticut,"4,363","43,865",1990-04-07,CT
Connecticut,"6,007","46,064",1990-04-14,CT
Connecticut,"4,240","45,116",1990-04-21,CT
Connecticut,"4,496","42,432",1990-04-28,CT
Connecticut,"4,219","41,834",1990-05-05,CT
Connecticut,"3,765","41,464",1990-05-12,CT
Connecticut,"4,392","41,272",1990-05-19,CT
Connecticut,"3,690","40,239",1990-05-26,CT
Connecticut,"4,601","42,064",1990-06-02,CT
Connecticut,"4,334","41,465",1990-06-09,CT
Connecticut,"5,730","41,934",1990-06-16,CT
Connecticut,"6,104","42,271",1990-06-23,CT
Connecticut,"6,687","41,594",1990-06-30,CT
Connecticut,"7,105","47,699",1990-07-07,CT
Connecticut,"5,460","47,715",1990-07-14,CT
Connecticut,"6,648","45,921",1990-07-21,CT
Connecticut,"5,367","46,522",1990-07-28,CT
Connecticut,"5,124","47,242",1990-08-04,CT
Connecticut,"4,397","46,360",1990-08-11,CT
Connecticut,"3,904","44,844",1990-08-18,CT
Connecticut,"3,911","44,633",1990-08-25,CT
Connecticut,"4,066","41,798",1990-09-01,CT
Connecticut,"4,081","42,109",1990-09-08,CT
Connecticut,"3,927","40,707",1990-09-15,CT
Connecticut,"4,471","40,537",1990-09-22,CT
Connecticut,"4,430","39,832",1990-09-29,CT
Connecticut,"4,494","38,446",1990-10-06,CT
Connecticut,"4,894","41,417",1990-10-13,CT
Connecticut,"4,653","42,275",1990-10-20,CT
Connecticut,"4,719","42,673",1990-10-27,CT
Connecticut,"5,347","43,787",1990-11-03,CT
Connecticut,"4,824","43,657",1990-11-10,CT
Connecticut,"5,367","44,081",1990-11-17,CT
Connecticut,"5,192","50,279",1990-11-24,CT
Connecticut,"6,855","47,980",1990-12-01,CT
Connecticut,"7,152","50,530",1990-12-08,CT
Connecticut,"10,168","52,524",1990-12-15,CT
Connecticut,"7,044","51,707",1990-12-22,CT
Connecticut,"7,397","64,689",1990-12-29,CT
Connecticut,"14,189","65,531",1991-01-05,CT
Connecticut,"12,890","72,684",1991-01-12,CT
Connecticut,"10,608","67,429",1991-01-19,CT
Connecticut,"7,823","70,572",1991-01-26,CT
Connecticut,"7,724","71,204",1991-02-02,CT
Connecticut,"6,633","68,905",1991-02-09,CT
Connecticut,"6,460","71,608",1991-02-16,CT
Connecticut,"6,558","74,858",1991-02-23,CT
Connecticut,"5,946","71,658",1991-03-02,CT
Connecticut,"5,312","71,236",1991-03-09,CT
Connecticut,"5,332","71,615",1991-03-16,CT
Connecticut,"4,426","67,948",1991-03-23,CT
Connecticut,"5,928","70,424",1991-03-30,CT
Connecticut,"6,332","66,905",1991-04-06,CT
Connecticut,"6,872","66,170",1991-04-13,CT
Connecticut,"5,435","67,015",1991-04-20,CT
Connecticut,"4,462","63,563",1991-04-27,CT
Connecticut,"4,895","62,311",1991-05-04,CT
Connecticut,"5,179","61,050",1991-05-11,CT
Connecticut,"4,401","60,709",1991-05-18,CT
Connecticut,"4,668","58,681",1991-05-25,CT
Connecticut,"5,858","60,142",1991-06-01,CT
Connecticut,"4,557","60,071",1991-06-08,CT
Connecticut,"6,057","59,387",1991-06-15,CT
Connecticut,"8,473","59,950",1991-06-22,CT
Connecticut,"6,676","58,826",1991-06-29,CT
Connecticut,"7,774","64,630",1991-07-06,CT
Connecticut,"7,952","64,954",1991-07-13,CT
Connecticut,"7,021","63,643",1991-07-20,CT
Connecticut,"11,285","66,037",1991-07-27,CT
Connecticut,"10,276","69,868",1991-08-03,CT
Connecticut,"5,621","63,909",1991-08-10,CT
Connecticut,"4,934","59,915",1991-08-17,CT
Connecticut,"4,069","60,087",1991-08-24,CT
Connecticut,"4,557","56,066",1991-08-31,CT
Connecticut,"4,497","54,897",1991-09-07,CT
Connecticut,"4,288","53,572",1991-09-14,CT
Connecticut,"4,087","52,502",1991-09-21,CT
Connecticut,"4,877","51,296",1991-09-28,CT
Connecticut,"5,213","50,424",1991-10-05,CT
Connecticut,"4,044","49,229",1991-10-12,CT
Connecticut,"5,316","51,533",1991-10-19,CT
Connecticut,"4,659","50,750",1991-10-26,CT
Connecticut,"5,512","50,768",1991-11-02,CT
Connecticut,"5,125","50,870",1991-11-09,CT
Connecticut,"9,406","53,566",1991-11-16,CT
Connecticut,"6,415","52,603",1991-11-23,CT
Connecticut,"9,264","62,869",1991-11-30,CT
Connecticut,"9,368","56,011",1991-12-07,CT
Connecticut,"11,357","60,321",1991-12-14,CT
Connecticut,"9,096","58,290",1991-12-21,CT
Connecticut,"10,346","69,040",1991-12-28,CT
Connecticut,"18,375","85,780",1992-01-04,CT
Connecticut,"13,802","79,843",1992-01-11,CT
Connecticut,"8,212","69,781",1992-01-18,CT
Connecticut,"7,766","75,132",1992-01-25,CT
Connecticut,"9,291","75,476",1992-02-01,CT
Connecticut,"8,953","74,732",1992-02-08,CT
Connecticut,"6,034","73,154",1992-02-15,CT
Connecticut,"6,441","76,462",1992-02-22,CT
Connecticut,"6,132","73,260",1992-02-29,CT
Connecticut,"5,805","68,809",1992-03-07,CT
Connecticut,"5,198","71,586",1992-03-14,CT
Connecticut,"5,205","69,555",1992-03-21,CT
Connecticut,"5,288","63,060",1992-03-28,CT
Connecticut,"5,915","67,187",1992-04-04,CT
Connecticut,"5,228","64,215",1992-04-11,CT
Connecticut,"6,370","68,323",1992-04-18,CT
Connecticut,"5,320","64,500",1992-04-25,CT
Connecticut,"5,183","63,747",1992-05-02,CT
Connecticut,"4,527","61,001",1992-05-09,CT
Connecticut,"4,505","59,973",1992-05-16,CT
Connecticut,"4,025","56,687",1992-05-23,CT
Connecticut,"5,136","58,228",1992-05-30,CT
Connecticut,"4,574","57,311",1992-06-06,CT
Connecticut,"6,641","56,876",1992-06-13,CT
Connecticut,"7,417","57,101",1992-06-20,CT
Connecticut,"5,880","55,475",1992-06-27,CT
Connecticut,"8,068","59,187",1992-07-04,CT
Connecticut,"6,759","60,875",1992-07-11,CT
Connecticut,"6,624","60,176",1992-07-18,CT
Connecticut,"6,913","59,296",1992-07-25,CT
Connecticut,"6,127","59,638",1992-08-01,CT
Connecticut,"5,148","59,636",1992-08-08,CT
Connecticut,"4,687","58,152",1992-08-15,CT
Connecticut,"4,105","56,062",1992-08-22,CT
Connecticut,"4,776","54,376",1992-08-29,CT
Connecticut,"3,674","50,601",1992-09-05,CT
Connecticut,"4,515","49,356",1992-09-12,CT
Connecticut,"4,013","46,276",1992-09-19,CT
Connecticut,"3,820","45,186",1992-09-26,CT
Connecticut,"4,762","40,982",1992-10-03,CT
Connecticut,"4,152","41,055",1992-10-10,CT
Connecticut,"4,856","44,458",1992-10-17,CT
Connecticut,"4,288","42,946",1992-10-24,CT
Connecticut,"5,486","42,290",1992-10-31,CT
Connecticut,"4,055","42,704",1992-11-07,CT
Connecticut,"5,451","43,971",1992-11-14,CT
Connecticut,"4,652","41,792",1992-11-21,CT
Connecticut,"4,748","46,153",1992-11-28,CT
Connecticut,"6,132","44,164",1992-12-05,CT
Connecticut,"6,989","46,717",1992-12-12,CT
Connecticut,"5,547","43,522",1992-12-19,CT
Connecticut,"6,996","48,388",1992-12-26,CT
Connecticut,"14,969","62,167",1993-01-02,CT
Connecticut,"11,939","57,809",1993-01-09,CT
Connecticut,"7,959","56,250",1993-01-16,CT
Connecticut,"6,470","57,442",1993-01-23,CT
Connecticut,"6,524","55,409",1993-01-30,CT
Connecticut,"4,685","52,170",1993-02-06,CT
Connecticut,"6,316","55,669",1993-02-13,CT
Connecticut,"6,032","58,159",1993-02-20,CT
Connecticut,"5,456","56,526",1993-02-27,CT
Connecticut,"4,630","54,476",1993-03-06,CT
Connecticut,"5,432","55,938",1993-03-13,CT
Connecticut,"5,311","57,303",1993-03-20,CT
Connecticut,"4,783","55,893",1993-03-27,CT
Connecticut,"5,567","52,890",1993-04-03,CT
Connecticut,"6,393","56,578",1993-04-10,CT
Connecticut,"5,493","56,062",1993-04-17,CT
Connecticut,"4,701","53,372",1993-04-24,CT
Connecticut,"4,091","52,044",1993-05-01,CT
Connecticut,"4,410","50,852",1993-05-08,CT
Connecticut,"4,389","51,698",1993-05-15,CT
Connecticut,"4,530","50,886",1993-05-22,CT
Connecticut,"3,496","49,044",1993-05-29,CT
Connecticut,"4,501","51,841",1993-06-05,CT
Connecticut,"4,198","51,032",1993-06-12,CT
Connecticut,"5,830","49,645",1993-06-19,CT
Connecticut,"6,657","51,363",1993-06-26,CT
Connecticut,"5,384","50,381",1993-07-03,CT
Connecticut,"5,974","55,131",1993-07-10,CT
Connecticut,"5,324","55,538",1993-07-17,CT
Connecticut,"5,308","54,324",1993-07-24,CT
Connecticut,"4,968","54,869",1993-07-31,CT
Connecticut,"4,332","53,461",1993-08-07,CT
Connecticut,"3,939","52,871",1993-08-14,CT
Connecticut,"3,422","51,224",1993-08-21,CT
Connecticut,"3,806","50,484",1993-08-28,CT
Connecticut,"3,007","45,603",1993-09-04,CT
Connecticut,"3,753","46,782",1993-09-11,CT
Connecticut,"3,592","45,146",1993-09-18,CT
Connecticut,"3,424","42,683",1993-09-25,CT
Connecticut,"4,885","41,855",1993-10-02,CT
Connecticut,"3,737","40,534",1993-10-09,CT
Connecticut,"4,217","42,867",1993-10-16,CT
Connecticut,"4,141","43,098",1993-10-23,CT
Connecticut,"6,547","43,237",1993-10-30,CT
Connecticut,"4,188","44,514",1993-11-06,CT
Connecticut,"4,850","45,265",1993-11-13,CT
Connecticut,"4,570","43,308",1993-11-20,CT
Connecticut,"5,280","49,427",1993-11-27,CT
Connecticut,"5,959","46,227",1993-12-04,CT
Connecticut,"5,988","47,327",1993-12-11,CT
Connecticut,"5,264","45,489",1993-12-18,CT
Connecticut,"6,770","49,109",1993-12-25,CT
Connecticut,"9,309","59,432",1994-01-01,CT
Connecticut,"8,794","56,297",1994-01-08,CT
Connecticut,"6,721","55,566",1994-01-15,CT
Connecticut,"13,001","65,159",1994-01-22,CT
Connecticut,"6,294","62,864",1994-01-29,CT
Connecticut,"4,315","58,073",1994-02-05,CT
Connecticut,"5,450","62,859",1994-02-12,CT
Connecticut,"4,428","59,785",1994-02-19,CT
Connecticut,"6,930","62,977",1994-02-26,CT
Connecticut,"4,726","61,869",1994-03-05,CT
Connecticut,"4,690","60,356",1994-03-12,CT
Connecticut,"4,232","59,426",1994-03-19,CT
Connecticut,"3,595","55,840",1994-03-26,CT
Connecticut,"5,786","56,676",1994-04-02,CT
Connecticut,"5,026","54,977",1994-04-09,CT
Connecticut,"5,634","52,927",1994-04-16,CT
Connecticut,"4,410","52,518",1994-04-23,CT
Connecticut,"4,324","50,628",1994-04-30,CT
Connecticut,"4,300","49,494",1994-05-07,CT
Connecticut,"4,097","48,047",1994-05-14,CT
Connecticut,"4,064","48,649",1994-05-21,CT
Connecticut,"3,202","46,085",1994-05-28,CT
Connecticut,"4,182","47,730",1994-06-04,CT
Connecticut,"4,158","46,757",1994-06-11,CT
Connecticut,"4,334","47,234",1994-06-18,CT
Connecticut,"6,909","46,815",1994-06-25,CT
Connecticut,"5,633","46,082",1994-07-02,CT
Connecticut,"6,171","52,347",1994-07-09,CT
Connecticut,"4,714","50,874",1994-07-16,CT
Connecticut,"5,266","50,628",1994-07-23,CT
Connecticut,"4,643","50,793",1994-07-30,CT
Connecticut,"4,276","50,810",1994-08-06,CT
Connecticut,"3,513","49,478",1994-08-13,CT
Connecticut,"3,539","48,690",1994-08-20,CT
Connecticut,"3,387","47,945",1994-08-27,CT
Connecticut,"3,099","43,388",1994-09-03,CT
Connecticut,"3,463","43,479",1994-09-10,CT
Connecticut,"2,845","41,741",1994-09-17,CT
Connecticut,"3,501","40,932",1994-09-24,CT
Connecticut,"4,046","40,322",1994-10-01,CT
Connecticut,"3,365","38,725",1994-10-08,CT
Connecticut,"3,504","40,544",1994-10-15,CT
Connecticut,"3,546","40,242",1994-10-22,CT
Connecticut,"4,151","39,646",1994-10-29,CT
Connecticut,"2,990","38,469",1994-11-05,CT
Connecticut,"4,224","40,952",1994-11-12,CT
Connecticut,"3,858","39,052",1994-11-19,CT
Connecticut,"4,230","42,468",1994-11-26,CT
Connecticut,"4,917","41,890",1994-12-03,CT
Connecticut,"5,779","42,548",1994-12-10,CT
Connecticut,"8,342","43,689",1994-12-17,CT
Connecticut,"9,407","44,501",1994-12-24,CT
Connecticut,"8,733","56,437",1994-12-31,CT
Connecticut,"9,527","51,697",1995-01-07,CT
Connecticut,"8,114","52,674",1995-01-14,CT
Connecticut,"5,724","55,704",1995-01-21,CT
Connecticut,"5,185","55,051",1995-01-28,CT
